_id,production_part_id,pf_sm_height,author,binding_type,bleed,date_receipt,default_imposition,height,imposition,perf,production_page,roll_width,rtl,s_number,s_number_waste,security_label,self_cover,shrinkwrap,source,status,thickness,three_hole_drill,title,unit_price,version,weight,width,part_id,qty_delivered,quantity_max,quantity_min,qty_produced,qty_requested,client_id,order_id,duration,length,split,job_id,text_color,text_paper_type,default_dpi,unit,expected_date,order_num,priority_level,production_note,quantity,reception_date,requester_name,head_and_tail,siren,cover_finish_type,cover_paper_type,double_sided_cover,tab_page_number,trim_size,tab_color,tab_lamination,tab_size,tab_paper_type,case_finish_type,case_paper_type,cover_case_color,back_cover_flat_size,cover_size,cover_color,coil_type,spine_type,tva,publish_date,shipping_date,delivery_date,pb_sm_height,isbn10,label_type,error,file_name,note
697356b2cd0143710a5e6e9e,PX4896,11.85,Gale Author,CASEBOUND,false,2023-01-04T20:12:47.204Z,2,279.3999938964844,2,false,598,457.2,false,1,4582.3984375,false,false,false,PACER,INVOICED,24.307201385498047,false,GALE ENCY OF MED 6 V4,29.2964,1,1703.8038330078125,212.72500610351562,15429,33,40,24,0,25,TLG,0,0.29635196924209595,1778.11181640625,0,0,4,FSC_MC_CVG_SilkHO_1.0_70_CB,720,INCH,2023-03-20T00:00:00.000Z,20031883, NORMAL,EZ_Transfer_1/4/23\nEPP to transfer files when ready. Please remove PNL data.  \nCover - PD90261 - CP48468\nText - PD90262 - CP49340\n,25,2023-01-04T20:12:47.204Z,williamg,Black & White,TLG,LGLOSS,100_GlossText,false,,0,,,,,,,,0,,4/C,,Round,,2023-01-16T19:44:15.729Z,2023-01-16T19:44:15.729Z,2023-01-16T19:44:15.729Z,12.0,,,,,
697356b2cd0143710a5e6e9f,PX4394,9.346,Amor Towles,CASEBOUND,false,2022-11-14T18:33:33.805Z,3,215.89999389648438,3,false,580,457.2,false,2,5103.40234375,false,false,false,PACER,INVOICED,26.030000686645508,false,RULES OF CIVILITY,6.61,1,820.4789428710938,139.6999969482422,13755,323,330,285,0,300,TLG,0,1.248252511024475,7489.51513671875,0,0,1,SFI_CVG_UCR_1.8_66,720,INCH,2022-12-14T00:00:00.000Z,20031226, NORMAL,"EZ_transfer_11/14/22\nNo proof review needed.  Please remove existing PNL data, and transfer files when ready.  Existing Part - PX1324",300,2022-11-14T18:33:33.805Z,kamaras,,TLG,LGLOSS,100_GlossText,false,,0,,,,,,,,0,,4/C,,,,2022-11-22T21:50:30.687Z,2022-11-22T21:50:30.687Z,2022-11-22T21:50:30.687Z,,,,,,
697356b2cd0143710a5e6ea0,PX5071,,,COILHARD,false,2023-01-16T18:43:22.315Z,1,306.3869934082031,1,false,344,457.2,false,2,7440.875,false,false,false,PACER,INVOICED,12.521600723266602,false,ESS19 IL TG GR.1,11.38,2,1259.230712890625,254,15997,158,180,135,0,150,SAV,0,0.8300552368164062,4980.33154296875,0,0,4,FSC_MC_CVG_SilkHO_1.0_70,720,INCH,2023-02-24T00:00:00.000Z,0412055378, NORMAL,"EZ_Transfer_1/16/23\nNo proof review needed.  Please remove existing PNL data and manufacturing country, and transfer files when ready.  Use PX3706.",150,2023-01-16T18:43:22.315Z,kamaras,,SAV,LGLOSS,16pt_C1S,false,,0,,,,,Gloss Film,100_GlossText,,10.125,,4/C,Metal,,,2023-01-24T16:12:50.587Z,2023-01-24T16:12:50.587Z,2023-01-24T16:12:50.587Z,12.75,0134923634,,,,
697356b2cd0143710a5e6ea2,PX6123,,,COILHARDTAB,false,2023-04-19T21:20:50.550Z,1,306.37481689453125,1,false,564,457.2,false,2,11632.609375,false,false,false,,INVOICED,20.529600143432617,false,MY VIEW LITERACY 25 SC TE G5 U2,16.78,2,1861.8131103515625,254,19071,39,40,27,0,30,SAV,0,0.30961230397224426,1857.673828125,0,0,4,FSC_MC_CVG_SilkHO_1.0_70,720,INCH,2023-05-05T00:00:00.000Z,0412058207,HIGH**,SF - All done Please remove PNL data and manufacturing country.  Extract Reading tab pages - use as tab.  Delete Writing tab page - use new tab file. Kam will check proofs.,30,2023-04-19T21:20:50.550Z,khalilh,,SAV,LGLOSS,16pt_C1S,false,2,10.5,4/4,Yes,,,Gloss Film,100_GlossText,4/0,10.625,,4/C,Metal,,,2023-05-05T15:30:33.020Z,2023-05-05T15:30:33.020Z,2023-05-05T15:30:33.020Z,12.75,1428563342,,,,SF - Front cover done / wainting for the tabs and backcover size Please remove PNL data and manufacturing country.  Kam will check proofs.
697356b2cd0143710a5e6ea7,PX3248,9.346,Preston Lewis,CASEBOUND,false,2022-08-16T18:02:39.655Z,3,215.89999389648438,3,false,284,457.2,false,2,2504.5,false,false,false,PACER,COMPLETE,14.041999816894531,false,BLOOD SAGA,4.97,1,60612.359375,139.6999969482422,10267,0,225,190,0,200,TLG,0,0.4031437635421753,2418.862548828125,0,0,1,SFI_CVG_UCR_1.8_66,720,INCH,2022-09-15T00:00:00.000Z,20030224, NORMAL,"EZ_Transfering\nNo proof review needed.  Please remove existing PNL data, and transfer files when ready.  Existing Part - PX2180",200,2022-08-16T18:02:39.655Z,kamaras,Black & White,TLG,LGLOSS,100_GlossText,false,,,,,,,,,,,,4/C,,Round,,,,,,,,,,
697356b2cd0143710a5e6ea8,PX3940,9.346,Clare Mackintosh,CASEBOUND,false,2023-01-02T19:21:30.028Z,3,215.89999389648438,3,false,636,457.2,false,2,5003.203125,false,false,false,,INVOICED,28.29800033569336,false,THE LAST PARTY,7.97,1,876.2168579101562,139.6999969482422,15328,203,215,190,0,200,TLG,0,0.8988612294197083,5393.16748046875,0,0,1,SFI_CVG_UCR_1.8_66,720,INCH,2023-01-30T00:00:00.000Z,20031836, NORMAL, ,200,2023-01-02T19:21:30.028Z,kamaras,,TLG,LGLOSS,100_GlossText,false,,0,,,,,,,,0,,4/C,,,,2023-01-11T20:03:38.219Z,2023-01-11T20:03:38.219Z,2023-01-11T20:03:38.219Z,,,,,,
697356b2cd0143710a5e6ea9,PX3921,9.346,Janet Dailey,CASEBOUND,false,2022-10-18T14:28:48.815Z,3,215.89999389648438,3,false,444,457.2,false,2,3492.80078125,false,false,false,PACER,INVOICED,20.52199935913086,false,WHIRLWIND,12.66,1,685.1154174804688,139.6999969482422,12126,108,120,95,0,100,TLG,0,0.33445999026298523,2006.760009765625,0,0,1,SFI_CVG_UCR_1.8_66,720,INCH,2022-11-02T00:00:00.000Z,20030908, NORMAL,"EZ_Transfering_10/4/22\nNo proof review needed.  \nPlease remove existing PNL data, and transfer files when ready. \nCover - PD93218 / CP51208, \nText - PD93219 / CP54346",100,2022-10-18T14:28:48.815Z,kamaras,Black & White,TLG,LGLOSS,100_GlossText,false,,,,,,,,,,,,4/C,,Round,,2022-10-28T21:07:06.989Z,2022-10-28T21:07:06.989Z,2022-10-28T21:07:06.989Z,,,,,,
697356b2cd0143710a5e6eaa,PX6084,11.85,Gale Author,CASEBOUND,false,2023-04-19T00:20:20.344Z,2,279.3999938964844,2,false,394,457.2,false,1,3127.203125,false,false,false,PACER,INVOICED,25.589000701904297,false,POETRY FOR STUDENTS 60,23.3127,1,1513.6107177734375,212.72500610351562,19022,32,35,24,0,25,TLG,0,0.1693439930677414,1016.06396484375,0,0,1,FSC_MC_DOM_VJT_1.29_90,720,INCH,2023-05-19T00:00:00.000Z,20032798, NORMAL,EZ_Transfer_4/21/23\nPlease remove PNL data. EPP to transfer files when ready. \nCover - PD76921 - CP34701\nText - PD76922 - CP34705,25,2023-04-19T00:20:20.344Z,williamg,Black & White,TLG,LGLOSS,100_GlossText,false,,,,,,,,,,0,,4/C,,Round,,2023-05-03T19:25:35.157Z,2023-05-03T19:25:35.157Z,2023-05-03T19:25:35.157Z,12.0,,,,,
697356b2cd0143710a5e6eac,PX2451,9.346,Rhys Bowen/Clare Broyles,CASEBOUND,false,2022-05-18T18:37:34.868Z,3,215.89999389648438,3,false,488,457.2,false,2,4109.30078125,false,false,false,PACER,COMPLETE,22.304000854492188,false,WILD IRISH ROSE,4.69,1,0,139.6999969482422,7594,0,1270,1140,0,1200,TLG,0,4.045373439788818,24272.240234375,2,0,1,SFI_CVG_UCR_1.8_66,720,INCH,2022-06-16T00:00:00.000Z,20029347, NORMAL," MT_Please remove PNL data, and send proofs to Kam.",1200,2022-05-18T18:37:34.868Z,kamaras,Black & White,TLG,LGLOSS,100_GlossText,false,,,,,,,,,,,,4/C,,Round,,,,,,,,,,
697356b2cd0143710a5e6ead,PX2658,9.346,Sarah E. Ladd,CASEBOUND,false,2022-06-13T16:10:53.022Z,3,215.89999389648438,3,false,460,457.2,false,2,4159.40234375,false,false,false,PACER,COMPLETE,21.170000076293945,false,THE LIGHT AT WYNDCLIFF,4.97,1,458.45062255859375,139.6999969482422,9764,0,578,523,0,550,TLG,0,0,0,2,0,1,SFI_CVG_UCR_1.8_66,720,INCH,2022-07-20T00:00:00.000Z,20029630, NORMAL," MT_Please remove PNL data, and send proofs to Kam.\nJob Problem for the cover Customers spine size ..73 in PaceX it's .83.  Received new file.",550,2022-06-13T16:10:53.022Z,kamaras,Black & White,TLG,LGLOSS,100_GlossText,false,,,,,,,,,,,,4/C,,Round,,,,,,,,,,
697356b2cd0143710a5e6eae,PX4340,11.85,Gale Author,CASEBOUND,false,2022-11-11T15:59:12.032Z,2,279.3999938964844,2,false,414,457.2,false,1,2953.203125,false,false,false,PACER,INVOICED,21.99799919128418,false,SHAKESPEARE CRIT V209,14.09,1,1382.5557861328125,212.72500610351562,13644,90,95,76,0,80,TLG,0,0.48837602138519287,2930.256103515625,0,0,1,FSC_MC_DOM_VJT_1.21_75,720,INCH,2023-01-07T00:00:00.000Z,20031252, NORMAL,JG_Cover_Done\nEZ_done_Text\nPlease remove PNL data.  William will check proofs.\nPlease keep “ Cumulative Index “ on the spine \nBarcode must have only 13 digit ISBN to appear. (978-0-02-867388-2)\nSpine / Front Cover\n*Volume should be 209,80,2022-11-11T15:59:12.032Z,williamg,,TLG,LMATTE,100_GlossText,false,,0,,,,,,,,0,,4/C,,Round,,2022-11-25T17:20:28.802Z,2022-11-25T17:20:28.802Z,2022-11-25T17:20:28.802Z,,,,,,
697356b2cd0143710a5e6eaf,PX4593,,Larson,COILHARD,false,2022-11-30T15:59:51.667Z,2,276.2250061035156,2,false,1008,457.2,false,1,8790.59375,false,false,false,PACER,INVOICED,30.743999481201172,false,BIL ID 24 MATH GR7 TE,25.0113,1,2078.168701171875,215.89999389648438,14355,317,375,309,0,325,NGL,0,4.712793827056885,28276.763671875,2,0,4,FSC_MC_CVG_SilkHO_1.061_CB,720,INCH,2022-11-30T00:00:00.000Z,15387962, NORMAL,MT_Text is done - EZ_Covers are done\nPlease remove PNL data.  Kam will check proofs.,325,2022-11-30T15:59:51.667Z,kamaras,,NGL,LGLOSS,12pt_C1S,false,,0,,,,,Gloss Film,100_GlossText,,8.625,,4/C,Metal,,,2022-12-08T15:37:28.977Z,2022-12-08T15:37:28.977Z,2022-12-08T15:37:28.977Z,11.56,,,,,
697356b2cd0143710a5e6eb0,PX3044,12.85,.,PERFECT,false,2022-07-29T23:38:19.619Z,1,304.79998779296875,1,false,728,457.2,false,0,0,false,false,false,PACER,INVOICED,27.099201202392578,false,RCL CC MTH V1 G3 TG,15.0644,1,2031.6717529296875,257.17401123046875,9664,2614,2750,2500,0,2500,CAI,0,27.04349708557129,162260.984375,12,0,4,FSC_MC_CVG_SilkHO_1.0_70,720,INCH,2022-08-02T00:00:00.000Z,804805, NORMAL,MT_No proof review needed.   transfer files when ready.  Cover  PE22396/CP71880     Text PE22397/CP71881,2500,2022-07-29T23:38:19.619Z,annetted,,CAI,LGLOSS,10pt_C1S,false,,0,,,,,,,,0,XXL,4/C,,,,2022-08-05T18:02:00.539Z,2022-08-05T18:02:00.539Z,2022-08-05T18:02:00.539Z,,,,,,
697356b2cd0143710a5e6eb1,PX5057,9.346,Anne Schroeder,CASEBOUND,false,2023-01-13T16:27:02.333Z,3,215.89999389648438,3,false,256,457.2,false,2,2554.599609375,false,false,false,PACER,INVOICED,12.907999992370605,false,PALOMITA DOVE OF THE GABILANS,4.65,1,455.52813720703125,139.6999969482422,15917,290,300,262,0,290,TLG,0,0.47780001163482666,2866.800048828125,0,0,1,SFI_CVG_UCR_1.8_66,720,INCH,2023-02-20T00:00:00.000Z,20031958, NORMAL,SF - Done Please remove PNL data.  Kam will check proofs.,275,2023-01-13T16:27:02.333Z,kamaras,Black & White,TLG,LMATT_sf,100_GlossText,false,,0,,,,,,,,0,,4/C,,,,2023-01-31T17:12:25.118Z,2023-01-31T17:12:25.118Z,2023-01-31T17:12:25.118Z,,,,,,
697356b2cd0143710a5e6eb5,PX4376,,Larson,COILHARD,false,2022-11-14T13:45:57.596Z,2,276.2250061035156,2,false,1040,457.2,false,1,9703,false,false,false,PACER,INVOICED,37.85600280761719,false,BIL Oregon 2024 Math Gr 8 TE,24.0105,2,2427.8798828125,215.89999389648438,13721,708,720,618,0,650,NGL,0,9.335820198059082,56014.921875,6,0,4,FSC_MC_CVG_SilkHO_1.0_70,720,INCH,2022-12-02T00:00:00.000Z,15387633, NORMAL,"MT__Please remove PNL data, and move up the ISBN to the ""Printed in the USA"" location on the CR page.  Kam will check proofs.\nIN_Pre-Check_Done_15/11/22",650,2022-11-14T13:45:57.596Z,kamaras,,NGL,LGLOSS,12pt_C1S,false,,0,,,,,Gloss Film,100_GlossText,,8.625,,4/C,Metal,,,2022-11-28T17:20:07.976Z,2022-11-28T17:20:07.976Z,2022-11-28T17:20:07.976Z,11.56,,,,,
697356b2cd0143710a5e6eb9,PX4683,11.72,Smith,CASEBOUND,false,2023-02-01T19:06:38.917Z,2,276.2250061035156,2,false,704,457.2,false,1,6772.796875,false,false,false,PACER,INVOICED,28.16560173034668,false,"Electricity for Refrigeration, Heating\nand Air Conditioning",12.174,1,1939.16552734375,215.89999389648438,16664,1232,1320,1140,0,1200,CLM,0,11.585991859436035,69515.953125,6,0,4,FSC_MC_CVG_SilkHO_1.0_70,720,INCH,2023-03-24T00:00:00.000Z,15389270, NORMAL, ,1200,2023-02-01T19:06:38.917Z,wafat,White/White,CLM,LGLOSS,100_GlossText,false,,0,,,,,,,,0,,4/C,,Square,,2023-02-20T19:34:31.603Z,2023-02-20T19:34:31.603Z,2023-02-20T19:34:31.603Z,11.88,,,,,
697356b2cd0143710a5e6ebb,PX5345,18.0,Nat Geo,SaddleStitch,false,2023-02-09T16:11:02.156Z,4,247.64999389648438,4,false,32,0,false,0,0,false,false,false,PACER,INVOICED,2.200000047683716,false,GLOBAL ISSUES: STANDARD OF LIVING (ON-LEVEL),2.2996,1,119.19412231445312,187.3249969482422,16943,1098,1100,950,0,1000,NGL,0,0.1984766572713852,1190.8599853515625,0,0,4,80_Gloss_Text,720,INCH,2023-03-24T00:00:00.000Z,15390742, NORMAL,"EZ_Transfer_2/9\nNo proof review needed.  Please update print number/year, but do not remove PNL data.  Please transfer files when ready.\nCover - PD91528/CP49658\nText - PD91529/CP49659",1000,2023-02-09T16:11:02.156Z,kamaras,,NGL,LGLOSS,10pt_C2S,true,,,,,,,,,,0,SDL,4/4,,,,2023-03-16T20:35:01.660Z,2023-03-16T20:35:01.660Z,2023-03-16T20:35:01.660Z,,,,,,
697356b2cd0143710a5e6ebc,PX5642,9.346,Melody Carlson,CASEBOUND,false,2023-03-08T21:31:20.355Z,3,215.89999389648438,3,false,442,457.2,false,2,3492.80078125,false,false,false,PACER,INVOICED,20.44099998474121,false,SECOND TIME AROUND,4.31,1,609.8028564453125,139.6999969482422,17935,1567,1600,1425,0,1500,TLG,0,4.459466934204102,26756.80078125,2,0,1,SFI_CVG_UCR_1.8_66,720,INCH,2023-04-24T00:00:00.000Z,20032449, NORMAL,SF - Done 08/03/2023-  Please remove PNL data.  Kam will check proofs.,1500,2023-03-08T21:31:20.355Z,kamaras,Black & White,TLG,LGLOSS,100_GlossText,false,,,,,,,,,,0,,4/C,,Round,,2023-03-22T15:45:48.033Z,2023-03-22T15:45:48.033Z,2023-03-22T15:45:48.033Z,,,,,,
697356b2cd0143710a5e6ebe,PX4688,9.346,Stacy Willingham,CASEBOUND,false,2022-12-07T15:57:13.037Z,3,215.89999389648438,3,false,500,457.2,false,2,4203.69921875,false,false,false,PACER,INVOICED,22.790000915527344,false,ALL THE DANGEROUS THINGS,4.61,1,657.9099731445312,139.6999969482422,14622,2035,2100,1900,0,2000,TLG,0,6.689199924468994,40135.19921875,3,0,1,SFI_CVG_UCR_1.8_66,720,INCH,2023-01-19T00:00:00.000Z,20031490, NORMAL,EZ_done\nPlease remove PNL data.  Kam will check proofs.,2000,2022-12-07T15:57:13.037Z,kamaras,,TLG,LGLOSS,100_GlossText,false,,0,,,,,,,,0,,4/C,,,,2022-12-28T19:08:11.361Z,2022-12-28T19:08:11.361Z,2022-12-28T19:08:11.361Z,,,,,,
697356b2cd0143710a5e6ebf,PX5307,9.346,Kimberly Duffy,CASEBOUND,false,2023-02-08T20:13:53.761Z,3,215.89999389648438,3,false,588,457.2,false,2,4625.6015625,false,false,false,PACER,INVOICED,26.354000091552734,false,THE WEIGHT OF AIR,5.78,1,730.900146484375,139.6999969482422,16893,575,630,570,0,600,TLG,0,2.3830275535583496,14298.1650390625,0,0,1,SFI_CVG_UCR_1.8_66,720,INCH,2023-03-27T00:00:00.000Z,20032138, NORMAL, MT__Please remove PNL data.  Kam will check proofs.,600,2023-02-08T20:13:53.761Z,kamaras,Black & White,TLG,LGLOSS,100_GlossText,false,,,,,,,,,,0,,4/C,,Round,,2023-02-16T17:19:57.364Z,2023-02-16T17:19:57.364Z,2023-02-16T17:19:57.364Z,,,,,,
697356b2cd0143710a5e6ec1,PX6145,9.346,Lynne Olson,CASEBOUND,false,2023-04-20T19:24:40.634Z,3,215.89999389648438,3,false,688,457.2,false,2,5953,false,false,false,PACER,INVOICED,30.40399932861328,false,EMPRESS OF THE NILE,6.34,1,813.843505859375,139.6999969482422,19123,679,735,665,0,700,TLG,0,3.219177484512329,19315.064453125,2,0,1,SFI_CVG_UCR_1.8_66,720,INCH,2023-06-12T00:00:00.000Z,20032784, NORMAL,EZ_done_4/24/23\nPlease remove PNL data.  Kam will check proofs.,700,2023-04-20T19:24:40.634Z,kamaras,Black & White,TLG,LGLOSS,100_GlossText,false,,,,,,,,,,0,,4/C,,Round,,2023-05-11T17:40:23.854Z,2023-05-11T17:40:23.854Z,2023-05-11T17:40:23.854Z,,,,,,
697356b2cd0143710a5e6ec2,PX6772,,Elizabeth Acevedo,CASEBOUND,false,2023-06-06T19:13:44.395Z,3,215.89999389648438,3,false,514,457.2,false,2,4059.19921875,false,false,false,PACER,PENDING,23.35700035095215,false,FAMILY LORE,4.61,1,669.5220947265625,139.6999969482422,20703,0,3150,2850,0,3000,TLG,0,10.66091251373291,63965.4765625,0,0,1,SFI_CVG_UCR_1.8_66,720,INCH,2023-07-24T00:00:00.000Z,20033237, NORMAL, JG_Please remove PNL data.  Kam will check proofs.,3000,2023-06-06T19:13:44.395Z,kamaras,Black & White,TLG,LGLOSS,100_GlossText,false,,,,,,,,,,0,,4/C,,Round,,,,,,,,,,
697356b2cd0143710a5e6ec3,PX3917,9.346,Kwame Mbalia,CASEBOUND,false,2022-10-18T14:28:48.815Z,3,215.89999389648438,3,false,636,457.2,false,2,5003.203125,false,false,false,PACER,INVOICED,28.29800033569336,false,TRISTAN STRONG PUNCHES A HOLE,7.97,1,876.2168579101562,139.6999969482422,12122,212,225,190,0,200,TLG,0,0.9406687617301941,5644.0126953125,0,0,1,SFI_CVG_UCR_1.8_66,720,INCH,2022-11-03T00:00:00.000Z,20030904, NORMAL,"EZ_Transfering_10/4/22\nNo proof review needed.  \nPlease remove existing PNL data, and transfer files when ready.  \nExisting Part - PX1371",200,2022-10-18T14:28:48.815Z,kamaras,Black & White,TLG,LGLOSS,100_GlossText,false,,,,,,,,,,,,4/C,,Round,,2022-11-01T16:48:10.532Z,2022-11-01T16:48:10.532Z,2022-11-01T16:48:10.532Z,,,,,,
697356b2cd0143710a5e6ec4,PX4371,,Larson,COILHARD,false,2022-11-14T13:45:45.556Z,2,276.2250061035156,2,false,864,457.2,false,1,7534.796875,false,false,false,PACER,INVOICED,31.449602127075195,false,BIL Oregon 2024 Math Gr 4 V2 TE,21.0537,2,2058.4169921875,215.89999389648438,13715,706,720,618,0,650,NGL,0,7.7559123039245605,46535.47265625,4,0,4,FSC_MC_CVG_SilkHO_1.0_70,720,INCH,2022-12-02T00:00:00.000Z,15387635, NORMAL,"JG_Done\nPlease remove PNL data, and move up the ISBN to the ""Printed in the USA"" location on the CR page.  Kam will check proofs.\n SF - PRE-CHECK Done",650,2022-11-14T13:45:45.556Z,kamaras,,NGL,LGLOSS,12pt_C1S,false,,0,,,,,Gloss Film,100_GlossText,,8.625,,4/C,Metal,,,2022-11-28T17:20:07.694Z,2022-11-28T17:20:07.694Z,2022-11-28T17:20:07.694Z,11.56,,,,,
697356b2cd0143710a5e6ec7,PX5544,12.72,,CASEBOUND,false,2023-02-28T16:30:17.691Z,1,301.625,1,false,558,457.2,false,2,14159.25,false,false,false,,INVOICED,19.55900001525879,false,ENVAGA24 TE ALG2 V2 G10/11,15.78,1,1762.556884765625,254,17668,1448,1650,1350,0,1500,SAV,0,12.319518089294434,73917.109375,6,0,4,FSC_MC_CVG_SilkHO_1.061_CB,720,INCH,2023-03-24T00:00:00.000Z,0412056439, NORMAL,EZ_done_2/28\nPlease remove PNL data and manufacturing country.  Kam will check proofs.,1500,2023-02-28T16:30:17.691Z,kamaras,,SAV,LGLOSS,100_GlossText,false,0,0,,,,,,,,0,,4/C,,,,2023-03-17T15:45:10.230Z,2023-03-17T15:45:10.230Z,2023-03-17T15:45:10.230Z,12.88,1418402036,,,,
697356b2cd0143710a5e6ec8,PX3358,,,COILHARDTAB,false,2022-08-18T13:32:50.728Z,1,306.3869934082031,1,false,564,457.2,false,2,11625.734375,false,false,false,PACER,INVOICED,20.529600143432617,false,MVWLIT20 TE GR.5.2,16.03,1,1861.886474609375,254,10479,811,880,720,0,800,SAV,0,6.811723232269287,40870.33984375,3,0,4,FSC_MC_CVG_SilkHO_1.0_70,720,INCH,2022-08-20T00:00:00.000Z,0412052758, NORMAL,"MT_""No proof review needed.And transfer files when ready. \nFC - PE12227/CP73990\nBC - PE12228/CP73993\nText - PE12229/CP73998\nTabs - PE12230/CP73995""",800,2022-08-18T13:32:50.728Z,kamaras,,SAV,LGLOSS,16pt_C1S,false,2,10.5,,Yes,,,Gloss Film,100_GlossText,,10.625,,4/C,Metal,,,2022-08-25T21:34:31.539Z,2022-08-25T21:34:31.539Z,2022-08-25T21:34:31.539Z,12.75,0134909607,,,,
697356b2cd0143710a5e6ec9,PX3278,9.346,Heather Gudenkauf,CASEBOUND,false,2022-08-16T18:03:43.633Z,3,215.89999389648438,3,false,468,457.2,false,2,3681.6015625,false,false,false,PACER,COMPLETE,21.493999481201172,false,THE OVERNIGHT GUEST,6.54,1,60795.5,139.6999969482422,10299,0,225,190,0,200,TLG,0,0.6719062328338623,4031.4375,0,0,1,SFI_CVG_UCR_1.8_66,720,INCH,2022-09-16T00:00:00.000Z,20030293, NORMAL," IN - No proof review needed.  Please remove existing PNL data, and transfer files when ready.  Existing Part - PX2101",200,2022-08-16T18:03:43.633Z,kamaras,Black & White,TLG,LGLOSS,100_GlossText,false,,,,,,,,,,,,4/C,,Round,,,,,,,,,,
697356b2cd0143710a5e6eca,PX6222,11.72,,PERFECT,false,2023-04-25T14:09:48.081Z,1,276.2250061035156,1,false,150,457.2,false,1,2616.25,false,false,false,PACER,INVOICED,6.060000419616699,false,MGS17 OH PRO GDE GR 6,5.5,2,408.23388671875,247.64999389648438,19272,255,285,225,0,250,SAV,0,0.5116748213768005,3070.048828125,0,0,4,FSC_MC_CVG_SilkHO_1.0_70,720,INCH,2023-05-19T00:00:00.000Z,0412058596, NORMAL,"IN - Transfer_Done_25/04/23_No proof review needed.  Please remove existing PNL data and manufacturing country, and transfer files when ready.  Use PX2950.",250,2023-04-25T14:09:48.081Z,kamaras,,SAV,LGLOSS,10pt_C1S,false,,,,,,,,,,0,XL,4/C,,,,2023-05-05T15:30:29.828Z,2023-05-05T15:30:29.828Z,2023-05-05T15:30:29.828Z,11.88,132320699X,,,,
697356b2cd0143710a5e6ecb,PX4277,,,COILHARD,false,2022-11-08T19:37:40.075Z,1,306.3869934082031,1,false,288,457.2,false,2,5936.546875,false,false,false,PACER,INVOICED,10.483200073242188,false,ESS13 OH PROGUIDE TE GR. 4,10.14,1,1105.827392578125,254,13493,219,225,180,0,200,SAV,0,0.8893448114395142,5336.06884765625,0,0,4,FSC_MC_CVG_SilkHO_1.0_70,720,INCH,2022-11-28T00:00:00.000Z,0412054612, NORMAL,"JG_Done 11/8/22\nNo proof review needed.  Please remove existing PNL data and manufacturing country, and transfer files when ready. \nFC - PE14910/CP62985\nBC - PE14911/CP62986\nText - PE14912/CP68629",200,2022-11-08T19:37:40.075Z,kamaras,,SAV,LGLOSS,16pt_C1S,false,,0,,,,,Gloss Film,100_GlossText,,10.125,,4/C,Metal,,,2022-12-01T16:06:01.901Z,2022-12-01T16:06:01.901Z,2022-12-01T16:06:01.901Z,12.75,0328639877,,,,
697356b2cd0143710a5e6ecc,PX3873,9.346,C. J. Box,CASEBOUND,false,2022-10-18T14:28:48.815Z,3,215.89999389648438,3,false,426,457.2,false,2,3876.19921875,false,false,false,PACER,INVOICED,19.792999267578125,false,SHADOWS REEL,6.18,1,667.1996459960938,139.6999969482422,12065,216,225,190,0,200,TLG,0,0.6271125078201294,3762.675048828125,0,0,1,SFI_CVG_UCR_1.8_66,720,INCH,2022-11-04T00:00:00.000Z,20030847, NORMAL,"IN - No proof review needed.  \nPlease remove existing PNL data, and transfer files when ready.  \nExisting Part - PX1338",200,2022-10-18T14:28:48.815Z,kamaras,Black & White,TLG,LGLOSS,100_GlossText,false,,,,,,,,,,,,4/C,,Round,,2022-10-28T21:07:05.187Z,2022-10-28T21:07:05.187Z,2022-10-28T21:07:05.187Z,,,,,,
697356b2cd0143710a5e6ecd,PX3014,9.346,Stephen King,CASEBOUND,false,2022-12-19T20:50:13.034Z,3,215.89999389648438,3,false,974,457.2,false,2,8457.5,false,false,false,PACER,INVOICED,41.98699951171875,false,FAIRY TALE,8.69,1,970.04541015625,139.6999969482422,15056,501,530,475,0,500,TLG,0,3.376453399658203,20258.720703125,2,0,1,SFI_CVG_UCR_1.8_66,720,INCH,2023-01-29T00:00:00.000Z,20031582, NORMAL, ,500,2022-12-19T20:50:13.034Z,kamaras,Black & White,TLG,LGLOSS,100_GlossText,false,,,,,,,,,,,,4/C,,Round,,2023-01-05T20:53:51.027Z,2023-01-05T20:53:51.027Z,2023-01-05T20:53:51.027Z,,,,,,
697356b2cd0143710a5e6ece,PX4821,11.72,Nilsen,PERFECT,false,2022-12-22T21:25:37.486Z,2,276.2250061035156,2,false,562,457.2,false,1,5217.7734375,false,false,false,,INVOICED,20.98400115966797,false,Week by Week Plans for Documenting Children's Development,10.158,1,1221.544677734375,215.89999389648438,15150,528,550,475,0,500,CLM,0,3.8400540351867676,23040.32421875,2,0,4,FSC_MC_CVG_SilkHO_1.0_70,720,INCH,2022-12-30T00:00:00.000Z,15388550, NORMAL, MT__Please remove PNL data.  Kam will check proofs.,500,2022-12-22T21:25:37.486Z,kamaras,,CLM,LGLOSS,10pt_C1S,true,,0,,,,,,,,0,L,4/4,,,,2023-01-05T20:53:51.794Z,2023-01-05T20:53:51.794Z,2023-01-05T20:53:51.794Z,11.88,,,,,
